loss/train_step,epoch,step,multiclass_accuracy/train_step,multiclass_accuracy/val_step,loss/val_step,multiclass_accuracy/val_epoch,loss/val_epoch,loss/train_epoch,multiclass_accuracy/train_epoch
,,183,,0.19523809850215912,1.8851310014724731,,,,
,,184,,0.3400000035762787,1.7209359407424927,,,,
,,185,,0.6408333778381348,1.1724765300750732,,,,
,,186,,0.4300000071525574,1.6144448518753052,,,,
,,187,,0.2666666805744171,1.7293155193328857,,,,
,,188,,0.3866666853427887,1.7768518924713135,,,,
,,189,,0.3499999940395355,1.881625771522522,,,,
,,190,,0.2785714268684387,2.0786495208740234,,,,
,,191,,0.35476192831993103,1.682149887084961,,,,
,,192,,0.21785715222358704,1.8613543510437012,,,,
,,193,,0.3866666555404663,1.4887715578079224,,,,
,,194,,0.24285714328289032,1.8383840322494507,,,,
,,195,,0.42500001192092896,1.5578622817993164,,,,
,,196,,0.49523812532424927,1.6655465364456177,,,,
,,197,,0.28833335638046265,1.6456878185272217,,,,
,,198,,0.40833333134651184,1.4110721349716187,,,,
,,199,,0.3333333432674408,1.5651295185089111,,,,
,,200,,0.17666667699813843,2.1249263286590576,,,,
,,201,,0.28357142210006714,1.945235252380371,,,,
,,202,,0.43666669726371765,1.6798009872436523,,,,
,,203,,0.35333335399627686,1.6339538097381592,,,,
,,204,,0.22499999403953552,1.7279493808746338,,,,
,,205,,0.36851853132247925,1.7922520637512207,,,,
,,206,,0.46833336353302,1.5884602069854736,,,,
,,207,,0.5250000357627869,1.4365814924240112,,,,
,,208,,0.5714285969734192,1.5273723602294922,,,,
,,209,,0.3083333373069763,2.020522117614746,,,,
,,210,,0.39666667580604553,1.4676181077957153,,,,
,,211,,0.4027777910232544,1.5612971782684326,,,,
,,212,,0.29500001668930054,1.7699297666549683,,,,
,,213,,0.4416666626930237,1.5881366729736328,,,,
,,214,,0.4833333492279053,1.671388864517212,,,,
,,215,,0.3479762077331543,1.5409278869628906,,,,
,,216,,0.40666669607162476,1.5646713972091675,,,,
,,217,,0.3933333456516266,1.3377760648727417,,,,
,,218,,0.28166669607162476,1.930498719215393,,,,
,,219,,0.22285714745521545,1.7186665534973145,,,,
,,220,,0.4533333480358124,1.5043596029281616,,,,
,,221,,0.3233333230018616,1.6767196655273438,,,,
,,222,,0.3383333384990692,1.7088217735290527,,,,
,,223,,0.35952383279800415,1.6303160190582275,,,,
,,224,,0.5059524178504944,1.6788992881774902,,,,
,,225,,0.33666667342185974,1.6630926132202148,,,,
,,226,,0.4350000023841858,1.4010404348373413,,,,
,,227,,0.11666667461395264,1.9100106954574585,,,,
,,228,,0.4595237970352173,1.5136042833328247,,,,
,,229,,0.3149999976158142,1.6497423648834229,,,,
,,230,,0.4399999976158142,1.7880269289016724,,,,
,,231,,0.4750000238418579,1.572386384010315,,,,
,,232,,0.4295238256454468,1.5869184732437134,,,,
,,233,,0.398333340883255,1.8117252588272095,,,,
,,234,,0.1966666579246521,1.8753715753555298,,,,
,,235,,0.36250001192092896,1.5704787969589233,,,,
,,236,,0.5099999904632568,1.4995721578598022,,,,
,,237,,0.46166670322418213,1.4398725032806396,,,,
,,238,,0.24500000476837158,1.7020739316940308,,,,
,,239,,0.27916666865348816,1.7665867805480957,,,,
,,240,,0.5683333873748779,1.7291007041931152,,,,
,,241,,0.4164285957813263,1.6681171655654907,,,,
,,242,,0.28333333134651184,1.5052951574325562,,,,
,,243,,0.4300000071525574,1.6799534559249878,,,,
,,244,,0.3799999952316284,1.4390844106674194,,,,
,,245,,0.46190476417541504,1.7896004915237427,,,,
,,246,,0.2683333456516266,1.8101927042007446,,,,
,,247,,0.2838095426559448,1.531828761100769,,,,
,,248,,0.410238116979599,1.9249917268753052,,,,
,,249,,0.572857141494751,1.436903715133667,,,,
,,250,,0.3559523820877075,1.7810790538787842,,,,
,,251,,0.3400000035762787,1.8344511985778809,,,,
,,252,,0.5138095617294312,1.6248619556427002,,,,
,,253,,0.22499999403953552,1.6189779043197632,,,,
,,254,,0.42500001192092896,1.7162967920303345,,,,
,,255,,0.5142857432365417,1.8373302221298218,,,,
,,256,,0.3745238184928894,1.5351086854934692,,,,
,,257,,0.36500000953674316,1.7970316410064697,,,,
,,258,,0.2750000059604645,1.6204290390014648,,,,
,,259,,0.4095238447189331,1.3803868293762207,,,,
,,260,,0.2683333456516266,1.6849472522735596,,,,
,,261,,0.28333333134651184,1.4861977100372314,,,,
,,262,,0.4766666889190674,1.4788405895233154,,,,
,,263,,0.3266666531562805,1.8251445293426514,,,,
,,264,,0.2900000214576721,1.7566537857055664,,,,
,,265,,0.2916666865348816,1.5228533744812012,,,,
,,266,,0.3566666543483734,1.5399669408798218,,,,
,,267,,0.3100000023841858,1.5081137418746948,,,,
,,268,,0.5909523963928223,1.473410725593567,,,,
,,269,,0.36500003933906555,1.9083454608917236,,,,
,,270,,0.24500000476837158,1.6198725700378418,,,,
,,271,,0.42000001668930054,1.579411268234253,,,,
,,272,,0.36500000953674316,1.495766520500183,,,,
,,273,,0.5,1.4578931331634521,,,,
,,274,,0.4116666615009308,1.9107974767684937,,,,
,,275,,0.45500001311302185,1.4562411308288574,,,,
,,276,,0.33500000834465027,1.5967376232147217,,,,
,,277,,0.5233333110809326,1.7087095975875854,,,,
,,278,,0.43214285373687744,1.4833036661148071,,,,
,,279,,0.31166666746139526,1.8469617366790771,,,,
,,280,,0.2894444465637207,1.594252347946167,,,,
,,281,,0.2900000214576721,1.8310251235961914,,,,
,,282,,0.4000000059604645,1.5160259008407593,,,,
,,283,,0.2900000214576721,1.6740667819976807,,,,
,,284,,0.3361111283302307,2.032607316970825,,,,
,,285,,0.4650000333786011,1.5062026977539062,,,,
,,286,,0.5,1.5449191331863403,,,,
,,287,,0.3358333110809326,1.445938229560852,,,,
,,288,,0.3821428716182709,1.9417978525161743,,,,
,,289,,0.3933333158493042,1.5862361192703247,,,,
,,290,,0.33500000834465027,1.9676140546798706,,,,
,,291,,0.4583333730697632,1.5372973680496216,,,,
,,292,,0.2549999952316284,1.6905440092086792,,,,
,,293,,0.3866666555404663,1.6865277290344238,,,,
,,294,,0.3033333420753479,1.6355962753295898,,,,
,,295,,0.4633333683013916,1.3542332649230957,,,,
,,296,,0.3516666889190674,1.788961410522461,,,,
,,297,,0.5199999809265137,1.6595804691314697,,,,
,,298,,0.48333337903022766,1.8549041748046875,,,,
,,299,,0.54666668176651,1.3061480522155762,,,,
,,300,,0.25,1.9048057794570923,,,,
,,301,,0.44333332777023315,1.707446575164795,,,,
,,302,,0.414814829826355,1.5976015329360962,,,,
,,303,,0.5516666769981384,1.367783546447754,,,,
,,304,,0.5883598327636719,1.5377414226531982,,,,
,,305,,0.375,1.651060700416565,,,,
,,306,,0.37833333015441895,1.8796660900115967,,,,
,,307,,0.273333340883255,1.6917939186096191,,,,
,,308,,0.2916666865348816,1.9732969999313354,,,,
,,309,,0.19428572058677673,1.5912376642227173,,,,
,,310,,0.3100000023841858,1.7874336242675781,,,,
,,311,,0.3566666841506958,1.670961856842041,,,,
,,312,,0.5729166865348816,1.5597858428955078,,,,
,0,1249,,,,0.3849692642688751,1.6457289457321167,,
,0,1249,,,,,,1.8458417654037476,0.3243512213230133
1.4991674423217773,1,1499,0.36000001430511475,,,,,,
1.6491401195526123,1,1799,0.3761904835700989,,,,,,
1.638466715812683,1,2099,0.2666666805744171,,,,,,
1.3040876388549805,1,2399,0.3766666650772095,,,,,,
,,313,,0.4749999940395355,1.5495792627334595,,,,
,,314,,0.44999998807907104,1.4767200946807861,,,,
,,315,,0.4583333432674408,1.4671181440353394,,,,
,,316,,0.393333375453949,1.7070832252502441,,,,
,,317,,0.375,1.3739444017410278,,,,
,,318,,0.4172222316265106,1.2471423149108887,,,,
,,319,,0.5333333611488342,1.42989981174469,,,,
,,320,,0.42777779698371887,1.3140203952789307,,,,
,,321,,0.45370370149612427,1.464194893836975,,,,
,,322,,0.5666667222976685,1.4289753437042236,,,,
,,323,,0.4166666567325592,1.6347346305847168,,,,
,,324,,0.5702381134033203,1.5837998390197754,,,,
,,325,,0.4000000059604645,1.7421284914016724,,,,
,,326,,0.3333333432674408,1.572998285293579,,,,
,,327,,0.45555558800697327,1.2735605239868164,,,,
,,328,,0.5321428775787354,1.5115574598312378,,,,
,,329,,0.46666669845581055,1.2896555662155151,,,,
,,330,,0.4555555582046509,1.4144670963287354,,,,
,,331,,0.5149999856948853,1.473556399345398,,,,
,,332,,0.36666667461395264,1.507544994354248,,,,
,,333,,0.5283333659172058,1.3772971630096436,,,,
,,334,,0.4300000071525574,1.714882493019104,,,,
,,335,,0.3916666507720947,1.3840489387512207,,,,
,,336,,0.46296295523643494,1.253408670425415,,,,
,,337,,0.5883333683013916,1.5120235681533813,,,,
,,338,,0.4233333468437195,1.6282650232315063,,,,
,,339,,0.35500001907348633,1.9323806762695312,,,,
,,340,,0.6016666889190674,1.3821310997009277,,,,
,,341,,0.48148149251937866,1.547561526298523,,,,
,,342,,0.43166667222976685,1.4198604822158813,,,,
,,343,,0.4033333361148834,1.3158732652664185,,,,
,,344,,0.49000000953674316,1.5657191276550293,,,,
,,345,,0.4295238256454468,1.7947325706481934,,,,
,,346,,0.5285714864730835,1.36358642578125,,,,
,,347,,0.46833336353302,1.6038111448287964,,,,
,,348,,0.5530952215194702,1.188717007637024,,,,
,,349,,0.21309524774551392,1.6047658920288086,,,,
,,350,,0.3383333086967468,1.6163294315338135,,,,
,,351,,0.6416667103767395,1.300193190574646,,,,
,,352,,0.3333333432674408,1.8089089393615723,,,,
,,353,,0.4050000011920929,1.5892313718795776,,,,
,,354,,0.35333335399627686,1.7473173141479492,,,,
,,355,,0.4750000238418579,1.5555058717727661,,,,
,,356,,0.5950000286102295,1.4032304286956787,,,,
,,357,,0.4750000238418579,1.521369457244873,,,,
,,358,,0.5166667103767395,1.5958259105682373,,,,
,,359,,0.45000001788139343,1.6480554342269897,,,,
,,360,,0.38499999046325684,1.5172653198242188,,,,
,,361,,0.2900000214576721,1.441582441329956,,,,
,,362,,0.459285706281662,1.7333755493164062,,,,
,,363,,0.5,1.4982597827911377,,,,
,,364,,0.46666666865348816,1.4491515159606934,,,,
,,365,,0.3866666853427887,1.797134518623352,,,,
,,366,,0.40666669607162476,1.3681315183639526,,,,
,,367,,0.40833333134651184,1.6790237426757812,,,,
,,368,,0.5083333253860474,1.3256639242172241,,,,
,,369,,0.36666667461395264,1.6008394956588745,,,,
,,370,,0.5950000286102295,1.379839301109314,,,,
,,371,,0.5407407283782959,1.6734521389007568,,,,
,,372,,0.6169047951698303,1.9009578227996826,,,,
,,373,,0.2900000214576721,1.8234788179397583,,,,
,,374,,0.5750000476837158,1.1534470319747925,,,,
,,375,,0.40000003576278687,1.9590599536895752,,,,
,,376,,0.4285714328289032,1.8419357538223267,,,,
,,377,,0.3583333194255829,1.4402422904968262,,,,
,,378,,0.4125000536441803,1.6731141805648804,,,,
,,379,,0.4583333432674408,1.5621496438980103,,,,
,,380,,0.5550000667572021,1.4692118167877197,,,,
,,381,,0.26500001549720764,1.8945062160491943,,,,
,,382,,0.6059523820877075,1.7033107280731201,,,,
,,383,,0.3100000023841858,1.7977302074432373,,,,
,,384,,0.5400000214576721,1.4059579372406006,,,,
,,385,,0.48404765129089355,1.5387173891067505,,,,
,,386,,0.3921428918838501,1.7731349468231201,,,,
,,387,,0.5226190686225891,1.7425175905227661,,,,
,,388,,0.23000000417232513,1.7473593950271606,,,,
,,389,,0.4516666531562805,1.8988362550735474,,,,
,,390,,0.32833337783813477,1.6114438772201538,,,,
,,391,,0.43833333253860474,1.0515073537826538,,,,
,,392,,0.46166670322418213,1.710194706916809,,,,
,,393,,0.45333337783813477,1.3326222896575928,,,,
,,394,,0.3428571820259094,1.7563669681549072,,,,
,,395,,0.5833333730697632,1.6088334321975708,,,,
,,396,,0.5177778005599976,1.346144676208496,,,,
,,397,,0.35333335399627686,1.5460138320922852,,,,
,,398,,0.49642860889434814,1.20382559299469,,,,
,,399,,0.4566666781902313,1.228843331336975,,,,
,,400,,0.31333333253860474,1.669946551322937,,,,
,,401,,0.3214285671710968,1.8270241022109985,,,,
,,402,,0.46666666865348816,1.8971397876739502,,,,
,,403,,0.5300000309944153,1.515203595161438,,,,
,,404,,0.5700000524520874,1.5705552101135254,,,,
,,405,,0.6057143211364746,1.5880316495895386,,,,
,,406,,0.42500001192092896,1.2608028650283813,,,,
,,407,,0.5047619342803955,1.495249629020691,,,,
,,408,,0.3583333492279053,1.5112485885620117,,,,
,,409,,0.3966667056083679,1.3625837564468384,,,,
,,410,,0.47999995946884155,1.3597924709320068,,,,
,,411,,0.36500000953674316,1.6799043416976929,,,,
,,412,,0.41833335161209106,1.746596097946167,,,,
,,413,,0.563095211982727,1.4895938634872437,,,,
,,414,,0.46000000834465027,1.6962249279022217,,,,
,,415,,0.5066666603088379,1.2990942001342773,,,,
,,416,,0.48000001907348633,1.4125208854675293,,,,
,,417,,0.5733333230018616,1.2662214040756226,,,,
,,418,,0.4466666579246521,1.6682484149932861,,,,
,,419,,0.45333331823349,1.3997231721878052,,,,
,,420,,0.4185185432434082,1.4200259447097778,,,,
,,421,,0.38999998569488525,1.506483793258667,,,,
,,422,,0.3824999928474426,1.4100836515426636,,,,
,,423,,0.4449999928474426,1.7741501331329346,,,,
,,424,,0.4280952513217926,1.5042901039123535,,,,
,,425,,0.49166667461395264,1.2907183170318604,,,,
,,426,,0.24940477311611176,1.7755590677261353,,,,
,,427,,0.40833336114883423,1.3930128812789917,,,,
,,428,,0.2199999988079071,1.7122399806976318,,,,
,,429,,0.6083333492279053,1.4187145233154297,,,,
,,430,,0.643333375453949,1.4486689567565918,,,,
,,431,,0.445000022649765,1.4388467073440552,,,,
,,432,,0.37833333015441895,1.8543493747711182,,,,
,,433,,0.21666666865348816,1.880331039428711,,,,
,,434,,0.5035714507102966,1.8326644897460938,,,,
,,435,,0.5277777910232544,1.3252116441726685,,,,
,,436,,0.36666667461395264,1.6208264827728271,,,,
,,437,,0.5550000071525574,1.08443021774292,,,,
,,438,,0.5457143187522888,1.3275136947631836,,,,
,,439,,0.4400000274181366,1.662084937095642,,,,
,,440,,0.5533332824707031,1.6782450675964355,,,,
,,441,,0.41428571939468384,1.7806302309036255,,,,
,,442,,0.45750004053115845,1.4993106126785278,,,,
,,443,,0.33000001311302185,1.4339631795883179,,,,
,,444,,0.3861904740333557,1.8857592344284058,,,,
,,445,,0.3361111283302307,1.5458773374557495,,,,
,,446,,0.33000001311302185,1.8338805437088013,,,,
,,447,,0.28166669607162476,1.5150842666625977,,,,
,,448,,0.4404762089252472,1.7122641801834106,,,,
,,449,,0.3630952537059784,1.4511867761611938,,,,
,,450,,0.3150000274181366,2.132082462310791,,,,
,,451,,0.3500000238418579,1.6350690126419067,,,,
,,452,,0.591269850730896,1.5553864240646362,,,,
,,453,,0.45000001788139343,1.521016001701355,,,,
,,454,,0.4466666579246521,1.4934742450714111,,,,
,,455,,0.6421428918838501,1.2333652973175049,,,,
,,456,,0.49666669964790344,1.390527367591858,,,,
,,457,,0.5083333849906921,1.3551431894302368,,,,
,,458,,0.4000000059604645,1.8037171363830566,,,,
,,459,,0.3878571391105652,1.5000598430633545,,,,
,,460,,0.38333335518836975,1.474814534187317,,,,
,,461,,0.4749999940395355,1.2929214239120483,,,,
,,462,,0.4983333349227905,1.6857410669326782,,,,
,,463,,0.4516666531562805,1.3553738594055176,,,,
,,464,,0.45000001788139343,1.3739292621612549,,,,
,,465,,0.4000000059604645,1.7538117170333862,,,,
,,466,,0.47833332419395447,1.5400915145874023,,,,
,,467,,0.3933333456516266,1.41190767288208,,,,
,,468,,0.5649999976158142,1.2335175275802612,,,,
,,469,,0.4333333671092987,1.484493374824524,,,,
,,470,,0.4983333349227905,1.632323145866394,,,,
,,471,,0.6666666865348816,1.3692668676376343,,,,
,,472,,0.4194444417953491,1.3945608139038086,,,,
,,473,,0.550000011920929,1.2848182916641235,,,,
,,474,,0.30666667222976685,1.7316677570343018,,,,
,,475,,0.5483333468437195,1.373618721961975,,,,
,,476,,0.5216666460037231,1.6017838716506958,,,,
,,477,,0.4333333373069763,1.5688858032226562,,,,
,,478,,0.34333336353302,1.840541124343872,,,,
,,479,,0.38499999046325684,1.4768939018249512,,,,
,,480,,0.49142858386039734,1.5374863147735596,,,,
,,481,,0.46666669845581055,1.6533979177474976,,,,
,,482,,0.4750000238418579,1.426820993423462,,,,
,,483,,0.22714287042617798,1.7655435800552368,,,,
,,484,,0.30000001192092896,1.8229366540908813,,,,
,,485,,0.3916666507720947,1.9599647521972656,,,,
,,486,,0.4749999940395355,1.6378817558288574,,,,
,,487,,0.3583333492279053,1.3837776184082031,,,,
,,488,,0.38333335518836975,1.5843958854675293,,,,
,,489,,0.3883333206176758,1.734668493270874,,,,
,,490,,0.4166666865348816,1.4859797954559326,,,,
,,491,,0.4773809611797333,1.325527310371399,,,,
,,492,,0.22857144474983215,1.7291789054870605,,,,
,,493,,0.5233333110809326,1.4086986780166626,,,,
,,494,,0.4516666531562805,1.4877947568893433,,,,
,,495,,0.5450000166893005,1.6029719114303589,,,,
,,496,,0.47857144474983215,1.6665256023406982,,,,
,,497,,0.34333333373069763,1.7105097770690918,,,,
,,498,,0.46916666626930237,1.2907743453979492,,,,
,,499,,0.46666669845581055,1.679083228111267,,,,
,,500,,0.37037038803100586,1.6912837028503418,,,,
,,501,,0.5583333969116211,1.6042640209197998,,,,
,,502,,0.3226190507411957,1.9137296676635742,,,,
,,503,,0.3154762089252472,1.9023799896240234,,,,
,,504,,0.5773809552192688,1.5424864292144775,,,,
,,505,,0.23928573727607727,1.6978614330291748,,,,
,,506,,0.48500001430511475,1.2849981784820557,,,,
