loss/train_step,multiclass_accuracy/train_step,step,epoch,multiclass_accuracy/val_step,loss/val_step,multiclass_accuracy/val_epoch,loss/val_epoch,multiclass_accuracy/train_epoch,loss/train_epoch
,,65,,0.654629647731781,1.0455421209335327,,,,
,,66,,0.6266666650772095,0.9317783713340759,,,,
,,67,,0.5400000214576721,1.656714916229248,,,,
,,68,,0.5990476608276367,0.9777747392654419,,,,
,,69,,0.6296296119689941,1.1426478624343872,,,,
,,70,,0.721666693687439,1.0566730499267578,,,,
,,71,,0.5833333730697632,1.3007733821868896,,,,
,,72,,0.5149999856948853,1.3776823282241821,,,,
,,73,,0.6383333206176758,1.1085772514343262,,,,
,,74,,0.6481481194496155,1.0409135818481445,,,,
,,75,,0.6050000190734863,1.027887225151062,,,,
,,76,,0.6600000262260437,0.97784024477005,,,,
,,77,,0.5038095116615295,1.1841843128204346,,,,
,,78,,0.48500001430511475,1.438927412033081,,,,
,,79,,0.5816667079925537,1.458166241645813,,,,
,,80,,0.5518518686294556,1.2211002111434937,,,,
,,81,,0.5416666865348816,1.1281636953353882,,,,
,,82,,0.46851852536201477,1.2035232782363892,,,,
,,83,,0.6928571462631226,0.9510419368743896,,,,
,,84,,0.625,1.40399169921875,,,,
,,85,,0.6695238351821899,1.146708607673645,,,,
,,86,,0.6507936716079712,1.1188206672668457,,,,
,,87,,0.6449999809265137,1.190930724143982,,,,
,,88,,0.561904788017273,1.1885569095611572,,,,
,,89,,0.7583333849906921,1.0200817584991455,,,,
,,90,,0.637499988079071,1.1910492181777954,,,,
,,91,,0.8450000286102295,0.7055437564849854,,,,
,,92,,0.5753968358039856,1.3091703653335571,,,,
,,93,,0.6000000238418579,1.4465248584747314,,,,
,,94,,0.755476176738739,0.8811585903167725,,,,
,,95,,0.7416666746139526,0.9174681305885315,,,,
,,96,,0.7250000238418579,0.8097977042198181,,,,
,,97,,0.6166666746139526,1.216049313545227,,,,
,,98,,0.5596429109573364,0.9955170154571533,,,,
,,99,,0.6333333849906921,1.4596220254898071,,,,
,,100,,0.5083333253860474,1.2706234455108643,,,,
,,101,,0.7383333444595337,0.9146776795387268,,,,
,,102,,0.8252381086349487,0.773961067199707,,,,
,,103,,0.5333333611488342,1.4447232484817505,,,,
,,104,,0.4883333444595337,1.1817219257354736,,,,
,,105,,0.5083333253860474,1.256260633468628,,,,
,,106,,0.550000011920929,1.0849475860595703,,,,
,,107,,0.4266666769981384,1.3287227153778076,,,,
,,108,,0.8066666722297668,0.7116689682006836,,,,
,,109,,0.4425925612449646,1.4920834302902222,,,,
,,110,,0.5399999618530273,1.211957335472107,,,,
,,111,,0.7133333683013916,0.9600690007209778,,,,
,,112,,0.6349999904632568,1.4827115535736084,,,,
,,113,,0.5600000023841858,1.2087795734405518,,,,
,,114,,0.7733333706855774,0.8719348311424255,,,,
,,115,,0.5350000262260437,1.1439685821533203,,,,
,,116,,0.800000011920929,1.0617060661315918,,,,
,,117,,0.5416666269302368,1.0629172325134277,,,,
,,118,,0.7233333587646484,0.9153850078582764,,,,
,,119,,0.6050000190734863,0.9683881402015686,,,,
,,120,,0.596666693687439,0.7587073445320129,,,,
,,121,,0.4416666626930237,1.2624986171722412,,,,
,,122,,0.5099999904632568,1.2575150728225708,,,,
,,123,,0.5916666984558105,0.8826904296875,,,,
,,124,,0.6666666865348816,0.8912416696548462,,,,
,,125,,0.7016667127609253,0.7064182758331299,,,,
,,126,,0.3850000202655792,1.5397884845733643,,,,
,,127,,0.6633332967758179,0.9436904191970825,,,,
,,128,,0.7277777791023254,0.9355933666229248,,,,
,,129,,0.6499999761581421,1.3563458919525146,,,,
,,130,,0.7166666984558105,0.8117953538894653,,,,
,,131,,0.663095235824585,1.018075704574585,,,,
,,132,,0.7380952835083008,0.4915488362312317,,,,
,,133,,0.5550000071525574,0.9624307155609131,,,,
,,134,,0.5600000023841858,1.1984472274780273,,,,
,,135,,0.721666693687439,0.6702111959457397,,,,
,,136,,0.6850000023841858,0.8319632411003113,,,,
,,137,,0.5850000381469727,1.1902918815612793,,,,
,,138,,0.7000000476837158,1.0432180166244507,,,,
,,139,,0.6133333444595337,1.4708163738250732,,,,
,,140,,0.7116667032241821,0.9921979904174805,,,,
,,141,,0.7150000333786011,0.7279515266418457,,,,
,,142,,0.5499999523162842,1.333719253540039,,,,
,,143,,0.6549999713897705,1.177725911140442,,,,
,,144,,0.6678571701049805,0.9754810929298401,,,,
,,145,,0.7416666746139526,0.9151827692985535,,,,
,,146,,0.6797619462013245,0.9522607326507568,,,,
,,147,,0.7083333730697632,0.8116996884346008,,,,
,,148,,0.4297619163990021,1.4846694469451904,,,,
,,149,,0.6916667222976685,0.7747907638549805,,,,
,,150,,0.6552380919456482,1.120620608329773,,,,
,,151,,0.6916667222976685,0.7402774691581726,,,,
,,152,,0.5800000429153442,1.0582427978515625,,,,
,,153,,0.7916666865348816,0.8529384732246399,,,,
,,154,,0.6100000143051147,0.8778166174888611,,,,
,,155,,0.5049999952316284,1.3281382322311401,,,,
,,156,,0.46666669845581055,1.245478630065918,,,,
,,157,,0.6316666603088379,0.8900904655456543,,,,
,,158,,0.528333306312561,1.119290828704834,,,,
,,159,,0.5300000309944153,1.2168421745300293,,,,
,,160,,0.7350000143051147,1.0061827898025513,,,,
,,161,,0.5316666960716248,0.9758102297782898,,,,
,,162,,0.648809552192688,1.0654964447021484,,,,
,,163,,0.584761917591095,1.04804265499115,,,,
,,164,,0.6054762601852417,1.0927797555923462,,,,
,,165,,0.5550000071525574,0.8774701952934265,,,,
,,166,,0.5416666865348816,1.264275074005127,,,,
,,167,,0.574999988079071,1.0721590518951416,,,,
,,168,,0.6383333206176758,1.0146074295043945,,,,
,,169,,0.6375000476837158,1.2172949314117432,,,,
,,170,,0.5766666531562805,1.0493061542510986,,,,
,,171,,0.7283333539962769,0.8535603284835815,,,,
,,172,,0.6466666460037231,1.5106779336929321,,,,
,,173,,0.5249999761581421,1.1236196756362915,,,,
,,174,,0.8016666173934937,0.6836509108543396,,,,
,,175,,0.7148148417472839,1.5101752281188965,,,,
,,176,,0.445000022649765,1.5016109943389893,,,,
,,177,,0.6907142996788025,0.7865849137306213,,,,
,,178,,0.6962963342666626,0.7839221954345703,,,,
,,179,,0.7516666650772095,0.8095130920410156,,,,
,,180,,0.5583333373069763,0.7693536877632141,,,,
,,181,,0.7095238566398621,0.9004782438278198,,,,
,,182,,0.6154762506484985,1.4274522066116333,,,,
,,183,,0.5666666626930237,0.9736725687980652,,,,
,,184,,0.538095235824585,1.160130500793457,,,,
,,185,,0.643333375453949,0.8026632070541382,,,,
,,186,,0.5444444417953491,0.9076299071311951,,,,
,,187,,0.6449999809265137,1.062822937965393,,,,
,,188,,0.5833333730697632,1.0793012380599976,,,,
,,189,,0.5550000667572021,1.4602510929107666,,,,
,,190,,0.6666666269302368,0.6247756481170654,,,,
,,191,,0.6000000238418579,1.3259432315826416,,,,
,,192,,0.6566666960716248,1.2529069185256958,,,,
,,193,,0.6066666841506958,1.0206592082977295,,,,
,,194,,0.4288095235824585,1.2636409997940063,,,,
,,195,,0.7074074149131775,0.9739056825637817,,,,
,,196,,0.49666669964790344,1.3629958629608154,,,,
,,197,,0.8100000023841858,1.1186851263046265,,,,
,,198,,0.631845235824585,0.7977582216262817,,,,
,,199,,0.5333333611488342,1.0864298343658447,,,,
,,200,,0.6000000238418579,1.0401557683944702,,,,
,,201,,0.6316666603088379,1.0117499828338623,,,,
,,202,,0.5795238018035889,0.8622385263442993,,,,
,,203,,0.6600000262260437,1.0444804430007935,,,,
,,204,,0.6450000405311584,1.153212070465088,,,,
,,205,,0.690000057220459,1.1362977027893066,,,,
,,206,,0.5900000333786011,0.9892222881317139,,,,
,,207,,0.49642857909202576,1.2576227188110352,,,,
,,208,,0.6299999952316284,1.0403858423233032,,,,
,,209,,0.5191667079925537,1.2058039903640747,,,,
,,210,,0.596428632736206,1.3915194272994995,,,,
,,211,,0.4816666841506958,1.5709744691848755,,,,
,,212,,0.8126984238624573,0.6037261486053467,,,,
,,213,,0.6427778005599976,0.9631149768829346,,,,
,,214,,0.46000000834465027,1.5776371955871582,,,,
,,215,,0.5833333730697632,1.1459358930587769,,,,
,,216,,0.6016666889190674,1.529977798461914,,,,
,,217,,0.43666666746139526,1.4617031812667847,,,,
,,218,,0.6783333420753479,1.632506012916565,,,,
,,219,,0.5249999761581421,1.3338698148727417,,,,
,,220,,0.7066667079925537,0.8038859963417053,,,,
,,221,,0.7083333730697632,0.9311637878417969,,,,
,,222,,0.6333333253860474,1.2397112846374512,,,,
,,223,,0.5998677015304565,1.1048014163970947,,,,
,,224,,0.54666668176651,1.1543149948120117,,,,
,,225,,0.5638889074325562,1.2556102275848389,,,,
,,226,,0.43666666746139526,1.1707029342651367,,,,
,,227,,0.49166667461395264,1.1477622985839844,,,,
,,228,,0.730555534362793,0.7062162160873413,,,,
,,229,,0.8083333969116211,0.5615537762641907,,,,
,,230,,0.5400000214576721,1.347322940826416,,,,
,,231,,0.6050000190734863,1.2935819625854492,,,,
,,232,,0.54666668176651,1.5173946619033813,,,,
,,233,,0.8457143306732178,0.5297633409500122,,,,
,,234,,0.7716666460037231,0.9695705771446228,,,,
,,235,,0.6750000715255737,0.9077298641204834,,,,
,,236,,0.38880953192710876,1.2428410053253174,,,,
,,237,,0.596666693687439,1.1741611957550049,,,,
,,238,,0.6466666460037231,1.0511846542358398,,,,
,,239,,0.75,1.0936075448989868,,,,
,,240,,0.637499988079071,0.8551390171051025,,,,
,,241,,0.7733333706855774,0.811424732208252,,,,
,,242,,0.7633333802223206,0.836717963218689,,,,
,,243,,0.5366666316986084,1.4103635549545288,,,,
,,244,,0.613095223903656,1.3826935291290283,,,,
,,245,,0.6847618818283081,0.9587046504020691,,,,
,,246,,0.5962963104248047,0.9207102060317993,,,,
,,247,,0.5550000667572021,1.533213496208191,,,,
,,248,,0.45047619938850403,1.471626877784729,,,,
,,249,,0.75,0.9586738348007202,,,,
,,250,,0.6083333492279053,1.0391532182693481,,,,
,,251,,0.6638095378875732,0.855513334274292,,,,
,,252,,0.528333306312561,1.2382971048355103,,,,
,,253,,0.6050000190734863,1.0862642526626587,,,,
,,254,,0.4744444489479065,1.0332225561141968,,,,
,,255,,0.7224999666213989,0.937579870223999,,,,
,,256,,0.612500011920929,1.3502051830291748,,,,
,,257,,0.6747618913650513,1.0787932872772217,,,,
,,258,,0.4183333218097687,1.3918519020080566,,,,
,,259,,0.38928574323654175,1.5092668533325195,,,,
,,260,,0.5719047784805298,1.216529369354248,,,,
,,261,,0.7000000476837158,0.8467749357223511,,,,
,,262,,0.6183333396911621,1.1261498928070068,,,,
,,263,,0.5750000476837158,1.1349382400512695,,,,
,,264,,0.6466666460037231,1.4457480907440186,,,,
,,265,,0.5444444417953491,1.432003140449524,,,,
,,266,,0.6000000238418579,1.176767110824585,,,,
,,267,,0.678095281124115,1.0985380411148071,,,,
,,268,,0.5821428894996643,1.2372361421585083,,,,
,,269,,0.6166666746139526,1.186728835105896,,,,
,,270,,0.6899999976158142,1.065978765487671,,,,
,,271,,0.4583333432674408,1.0099067687988281,,,,
,,272,,0.5791666507720947,1.2810955047607422,,,,
,,273,,0.6666666269302368,1.3167637586593628,,,,
,,274,,0.6583333611488342,0.9343283176422119,,,,
,,275,,0.5814815163612366,1.2252424955368042,,,,
,,276,,0.5133333206176758,1.127273678779602,,,,
,,277,,0.6490740776062012,0.9318351745605469,,,,
,,278,,0.8333333730697632,0.6097593307495117,,,,
,,279,,0.54666668176651,0.9695553779602051,,,,
,,280,,0.6233333349227905,1.1981583833694458,,,,
,,281,,0.6964285969734192,0.6784748435020447,,,,
,,282,,0.48023808002471924,1.2989667654037476,,,,
,,283,,0.6083333492279053,0.7776908278465271,,,,
,,284,,0.824999988079071,0.6629817485809326,,,,
,,285,,0.5166666507720947,1.3235774040222168,,,,
,,286,,0.7916666865348816,0.7263668775558472,,,,
,,287,,0.653333306312561,1.0869067907333374,,,,
,,288,,0.6033333539962769,0.9160565137863159,,,,
,,289,,0.6316666603088379,1.1949387788772583,,,,
,,290,,0.476666659116745,1.511636734008789,,,,
,,291,,0.7050000429153442,0.7694751620292664,,,,
,,292,,0.46833336353302,1.4900012016296387,,,,
,,293,,0.5416666865348816,1.0750844478607178,,,,
,,294,,0.6700000166893005,0.9972167015075684,,,,
,,295,,0.6183333396911621,1.2128616571426392,,,,
,,296,,0.7380952835083008,1.0091599225997925,,,,
,,297,,0.47333335876464844,1.0950748920440674,,,,
,,298,,0.6899999976158142,1.1599284410476685,,,,
,,299,,0.7066667079925537,0.6381385922431946,,,,
,,300,,0.7629629373550415,0.9023410081863403,,,,
,,301,,0.6416666507720947,1.1899367570877075,,,,
,,302,,0.6050000190734863,0.967333197593689,,,,
,,303,,0.5116666555404663,0.8484287858009338,,,,
,,304,,0.6566666960716248,1.3394843339920044,,,,
,,305,,0.550000011920929,1.6074953079223633,,,,
,,306,,0.4166666865348816,1.3644871711730957,,,,
,,307,,0.5383333563804626,1.1355106830596924,,,,
,,308,,0.4516666531562805,1.350329875946045,,,,
,,309,,0.47166669368743896,1.0953928232192993,,,,
,,310,,0.6100000143051147,0.7860667705535889,,,,
,,311,,0.6666666865348816,1.236808180809021,,,,
,,312,,0.6666666865348816,0.8167977929115295,,,,
,,4688,2,,,0.6138615608215332,1.0965173244476318,,
,,4688,2,,,,,0.6762346029281616,0.9108694791793823
0.7488337755203247,0.6733333468437195,4799,3,,,,,,
0.6753365993499756,0.5090476274490356,5099,3,,,,,,
1.2950888872146606,0.643333375453949,5399,3,,,,,,
0.6755363941192627,0.800000011920929,5699,3,,,,,,
1.1107709407806396,0.6549999713897705,5999,3,,,,,,
,,313,,0.9000000357627869,0.5016083717346191,,,,
,,314,,0.47166669368743896,1.1686958074569702,,,,
,,315,,0.6750000715255737,1.207502007484436,,,,
,,316,,0.6700000166893005,0.9911148548126221,,,,
,,317,,0.6166666746139526,0.9184343218803406,,,,
,,318,,0.643333375453949,1.3587757349014282,,,,
,,319,,0.6750000715255737,0.9606162309646606,,,,
,,320,,0.5700000524520874,1.2134873867034912,,,,
,,321,,0.6066666841506958,1.260168194770813,,,,
,,322,,0.6375000476837158,0.7518309950828552,,,,
,,323,,0.6916667222976685,0.8699896335601807,,,,
,,324,,0.4283333420753479,1.7480825185775757,,,,
,,325,,0.7635714411735535,1.081056833267212,,,,
,,326,,0.5299999713897705,1.3390885591506958,,,,
,,327,,0.71833336353302,0.892025351524353,,,,
,,328,,0.8888888955116272,0.4782963991165161,,,,
,,329,,0.7600000500679016,0.7528993487358093,,,,
,,330,,0.7866666913032532,0.6154814958572388,,,,
,,331,,0.7599999904632568,0.921074628829956,,,,
,,332,,0.7316666841506958,0.8192112445831299,,,,
,,333,,0.6433333158493042,0.8308976292610168,,,,
,,334,,0.46666666865348816,1.7996121644973755,,,,
,,335,,0.6805555820465088,0.844813346862793,,,,
,,336,,0.6554762125015259,1.0665695667266846,,,,
,,337,,0.6016666889190674,1.0572335720062256,,,,
,,338,,0.728095293045044,0.7096361517906189,,,,
,,339,,0.5845238566398621,1.1587183475494385,,,,
,,340,,0.8111111521720886,1.095528244972229,,,,
,,341,,0.6866666674613953,0.7295879125595093,,,,
,,342,,0.7300000190734863,1.1251927614212036,,,,
,,343,,0.8490476608276367,0.6795654892921448,,,,
,,344,,0.7275131940841675,0.5182018876075745,,,,
,,345,,0.46666663885116577,1.674185037612915,,,,
,,346,,0.8100000023841858,0.6837289929389954,,,,
,,347,,0.7416666746139526,0.8821151852607727,,,,
,,348,,0.42166668176651,1.2884695529937744,,,,
,,349,,0.6738095283508301,0.8220547437667847,,,,
,,350,,0.7433333396911621,0.4629259407520294,,,,
,,351,,0.54666668176651,1.162688970565796,,,,
,,352,,0.5857142806053162,1.118377923965454,,,,
,,353,,0.5699999928474426,1.17890465259552,,,,
,,354,,0.574999988079071,1.1816908121109009,,,,
,,355,,0.7611111402511597,0.7600656151771545,,,,
,,356,,0.6833333373069763,1.0179743766784668,,,,
,,357,,0.7277777791023254,0.6316176056861877,,,,
,,358,,0.5850000381469727,0.7948311567306519,,,,
,,359,,0.5690476298332214,1.235750436782837,,,,
,,360,,0.5833333730697632,1.0665699243545532,,,,
,,361,,0.6666667461395264,0.763820469379425,,,,
,,362,,0.5100000500679016,1.122671365737915,,,,
,,363,,0.6511905193328857,0.76674485206604,,,,
,,364,,0.5916666984558105,0.8556532263755798,,,,
,,365,,0.6712962985038757,1.383136510848999,,,,
,,366,,0.6273809671401978,0.9308207631111145,,,,
,,367,,0.6266666650772095,1.015971302986145,,,,
,,368,,0.45666664838790894,1.1743879318237305,,,,
,,369,,0.596666693687439,1.0220645666122437,,,,
,,370,,0.610714316368103,1.073481798171997,,,,
,,371,,0.6633333563804626,1.3392016887664795,,,,
,,372,,0.7666667103767395,0.7780335545539856,,,,
,,373,,0.675000011920929,1.416937232017517,,,,
,,374,,0.7166666984558105,0.9752334356307983,,,,
,,375,,0.6759259700775146,1.03094482421875,,,,
,,376,,0.7019047737121582,0.8953263163566589,,,,
,,377,,0.6499999761581421,1.4460331201553345,,,,
,,378,,0.5641666650772095,1.1558982133865356,,,,
,,379,,0.7266666889190674,1.0622050762176514,,,,
,,380,,0.5616666674613953,1.6553033590316772,,,,
,,381,,0.6123809814453125,1.0912548303604126,,,,
,,382,,0.6111111044883728,1.1242356300354004,,,,
,,383,,0.7549999952316284,0.8850879073143005,,,,
,,384,,0.7166666984558105,1.0743260383605957,,,,
,,385,,0.5783333778381348,1.1887071132659912,,,,
,,386,,0.6050000190734863,0.9803704023361206,,,,
,,387,,0.67037034034729,0.9774406552314758,,,,
,,388,,0.6629629731178284,0.9475813508033752,,,,
,,389,,0.6850000023841858,1.0467302799224854,,,,
,,390,,0.6157143115997314,0.9286463260650635,,,,
,,391,,0.6166666746139526,1.2718101739883423,,,,
,,392,,0.59333336353302,1.437865138053894,,,,
,,393,,0.585185170173645,1.0705716609954834,,,,
,,394,,0.5750000476837158,0.9285034537315369,,,,
,,395,,0.6074074506759644,1.054839015007019,,,,
,,396,,0.6928571462631226,0.8836149573326111,,,,
,,397,,0.6650000214576721,1.2437313795089722,,,,
,,398,,0.8247619271278381,0.789997398853302,,,,
,,399,,0.6812169551849365,1.0166423320770264,,,,
,,400,,0.7350000143051147,1.0436636209487915,,,,
,,401,,0.6595238447189331,1.175822377204895,,,,
,,402,,0.7416666746139526,0.6886290311813354,,,,
,,403,,0.612500011920929,1.3043476343154907,,,,
,,404,,0.8199999928474426,0.4819256365299225,,,,
,,405,,0.6402116417884827,1.225471019744873,,,,
,,406,,0.6333333253860474,1.3993757963180542,,,,
,,407,,0.7804762125015259,0.6723053455352783,,,,
,,408,,0.7133333683013916,0.8601006865501404,,,,
,,409,,0.7166666984558105,0.8379368782043457,,,,
,,410,,0.5583333969116211,1.1899529695510864,,,,
,,411,,0.6218253970146179,0.973611056804657,,,,
,,412,,0.675000011920929,1.2197195291519165,,,,
,,413,,0.5916666984558105,1.009535551071167,,,,
,,414,,0.7666666507720947,0.7156522274017334,,,,
,,415,,0.808571457862854,0.6429685354232788,,,,
,,416,,0.5666666626930237,1.547314167022705,,,,
,,417,,0.6133333444595337,1.1543123722076416,,,,
,,418,,0.5083333253860474,1.0467720031738281,,,,
,,419,,0.6166666746139526,1.1042401790618896,,,,
,,420,,0.46833336353302,1.1569231748580933,,,,
,,421,,0.8733333349227905,0.6275513172149658,,,,
,,422,,0.4425925612449646,1.5750921964645386,,,,
,,423,,0.6266666650772095,1.0070676803588867,,,,
,,424,,0.7216666340827942,0.722099781036377,,,,
,,425,,0.6766666769981384,1.4269729852676392,,,,
,,426,,0.56333327293396,1.2970048189163208,,,,
,,427,,0.7733333110809326,0.8419947028160095,,,,
,,428,,0.6183333396911621,1.1289851665496826,,,,
,,429,,0.800000011920929,1.0051376819610596,,,,
,,430,,0.6416666507720947,1.1148728132247925,,,,
,,431,,0.721666693687439,0.8683069348335266,,,,
,,432,,0.6499999761581421,0.8554061651229858,,,,
,,433,,0.7633333206176758,0.6167345643043518,,,,
,,434,,0.6083333492279053,1.0456316471099854,,,,
,,435,,0.6550000309944153,1.1025469303131104,,,,
,,436,,0.699999988079071,0.7828989028930664,,,,
,,437,,0.8166666626930237,0.8659022450447083,,,,
,,438,,0.71833336353302,0.7388472557067871,,,,
,,439,,0.41777780652046204,1.4941178560256958,,,,
,,440,,0.6883333325386047,0.8124454021453857,,,,
,,441,,0.8055555820465088,0.8634889125823975,,,,
,,442,,0.7083333730697632,1.1160171031951904,,,,
,,443,,0.7583333849906921,0.626390814781189,,,,
,,444,,0.6042327880859375,0.9950392246246338,,,,
,,445,,0.663095235824585,0.660692036151886,,,,
,,446,,0.6166666746139526,0.8295733332633972,,,,
,,447,,0.6683333516120911,1.1190972328186035,,,,
,,448,,0.7883333563804626,0.5431784391403198,,,,
,,449,,0.746666669845581,0.6691285967826843,,,,
,,450,,0.6766667366027832,0.9643194079399109,,,,
,,451,,0.7666666507720947,0.8248947262763977,,,,
,,452,,0.6716667413711548,1.0392122268676758,,,,
,,453,,0.7616666555404663,0.9918816089630127,,,,
,,454,,0.7849999666213989,0.5776411890983582,,,,
,,455,,0.5833333134651184,1.1698055267333984,,,,
,,456,,0.6416667103767395,0.8120041489601135,,,,
,,457,,0.6202381253242493,0.9415237903594971,,,,
,,458,,0.7250000238418579,0.9102848172187805,,,,
,,459,,0.663095235824585,0.8521673679351807,,,,
,,460,,0.7916666865348816,0.6025189757347107,,,,
,,461,,0.5273809432983398,1.5097590684890747,,,,
,,462,,0.8166667222976685,0.7207321524620056,,,,
,,463,,0.5852380990982056,0.9849407076835632,,,,
,,464,,0.6583333611488342,0.6662366390228271,,,,
,,465,,0.6500000357627869,1.0317050218582153,,,,
,,466,,0.7750000357627869,0.9384569525718689,,,,
,,467,,0.7633333206176758,0.7050567865371704,,,,
,,468,,0.6133333444595337,1.0587224960327148,,,,
,,469,,0.5166666507720947,1.1365234851837158,,,,
,,470,,0.6316666603088379,0.8083826899528503,,,,
,,471,,0.6516666412353516,0.9587218165397644,,,,
,,472,,0.4766666889190674,1.2078827619552612,,,,
,,473,,0.7716667056083679,0.8974924683570862,,,,
,,474,,0.5066666603088379,1.0178025960922241,,,,
,,475,,0.6838095188140869,0.9791966676712036,,,,
,,476,,0.6730952262878418,0.8484389781951904,,,,
,,477,,0.7088096141815186,1.0959579944610596,,,,
,,478,,0.6650000214576721,0.7148359417915344,,,,
,,479,,0.6833333969116211,1.080020785331726,,,,
,,480,,0.574999988079071,1.2460746765136719,,,,
,,481,,0.6266666650772095,1.0851677656173706,,,,
,,482,,0.6416666507720947,1.0836939811706543,,,,
,,483,,0.6016666889190674,0.950280487537384,,,,
,,484,,0.7866666316986084,0.7895007133483887,,,,
,,485,,0.6833333373069763,1.2714747190475464,,,,
,,486,,0.5399999618530273,1.0499231815338135,,,,
,,487,,0.7766666412353516,0.7849962115287781,,,,
,,488,,0.6751322746276855,1.219480037689209,,,,
,,489,,0.5333333015441895,1.2455906867980957,,,,
,,490,,0.7071428298950195,0.7438974380493164,,,,
,,491,,0.7740740776062012,0.6277490258216858,,,,
,,492,,0.7649999856948853,0.7633464336395264,,,,
,,493,,0.5333333015441895,0.6013818383216858,,,,
,,494,,0.6714285612106323,0.9763650298118591,,,,
,,495,,0.6154762506484985,1.2204439640045166,,,,
,,496,,0.6416666507720947,1.02729332447052,,,,
,,497,,0.6714285612106323,0.9805188179016113,,,,
,,498,,0.7066667079925537,0.7049040198326111,,,,
,,499,,0.6944444179534912,0.7781150341033936,,,,
,,500,,0.7733333110809326,0.8844428658485413,,,,
,,501,,0.5916666984558105,1.0722870826721191,,,,
,,502,,0.5299999713897705,1.3068009614944458,,,,
,,503,,0.7222222089767456,0.6294915676116943,,,,
,,504,,0.6333333253860474,1.08082914352417,,,,
